DatasetName,PPIG_S(128) PPIG_S(173) PPIG_S(2) PPIG_S(354) PPIG_S(487) PPIG_S(489) PPIG_S(5) PPIG_S(535) PPIG_S(549) PPIG_S(577) PPIG_S(616) PPIG_S(630) PPIG_S(631) PPIG_S(636) PPIG_S(7) PPIG_S(701) PPIG_S(80) PPIG_T(3) PPIG_T(356) PPIG_T(579) PPIG_T(611),PPIG_S(254) PPIG_S(256) PPIG_S(257) PPIG_S(259) PPIG_S(3) PPIG_S(319) PPIG_S(341) PPIG_S(356) PPIG_S(358) PPIG_S(371) PPIG_S(375) PPIG_S(376) PPIG_S(386) PPIG_S(397) PPIG_S(4) PPIG_S(410) PPIG_S(413) PPIG_S(415) PPIG_S(433) PPIG_S(442) PPIG_S(506) PPIG_S(527) PPIG_S(533) PPIG_S(544) PPIG_S(545) PPIG_S(546) PPIG_S(560) PPIG_S(585) PPIG_S(587) PPIG_S(6) PPIG_S(658) PPIG_S(672) PPIG_S(673) PPIG_S(677) PPIG_S(690) PPIG_S(693) PPIG_S(695) PPIG_S(696) PPIG_S(716) PPIG_S(717) PPIG_S(730) PPIG_S(744) PPIG_S(745) PPIG_S(753) PPIG_T(343) PPIG_T(355) PPIG_T(358) PPIG_T(4) PPIG_T(407) PPIG_T(552) PPIG_T(733) PPIG_T(748),PPIG_S(1) PPIG_S(275) PPIG_S(290) PPIG_S(315) PPIG_S(382) PPIG_S(398) PPIG_S(400) PPIG_S(431) PPIG_S(531) PPIG_S(681) PPIG_S(684) PPIG_S(687) PPIG_S(691) PPIG_S(702) PPIG_S(713) PPIG_S(729) PPIG_S(738)
PG2020_Intensity 10h_B,0.4146839397496741,0.5256734304945491,0.6455148292015133
AH2018_TMTMS3_1_X,,0.5422915181246938,
CF2017_FTE 14,,0.5246420160224953,0.6587064210212352
NJH2024_Sub13_HIIT_Post,,,
RM2024_Intensity D6-3___3,,,
NJH2025_Sub7_HIIT_Pre,,,
RBK2021_1259T Early,,,
RKK2015_IKK+TNF-α/IKKb,,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as1b,,,
PG2020_Intensity 6h_A,,0.5241479446213968,0.6615152641477194
SR2019_HCC1419_Biol_repl_3,,0.5412928068128645,0.6670758194618527
KBE2022_Log2_Ex_14_T,,0.5447663525582853,0.6721374221817904
EP2017_Untreated R#2 normalized log2 ratio,0.4271514886621373,0.534160019854832,0.6594935092245353
RM2024_Intensity D0-2___1,,,
DB2022_Intensity L1,,,
LY2019_P5+,0.42416173859282946,0.5295371658596595,0.6538731021071186
HS2024_5_I_N2,,0.5472357338082349,0.6635113720257638
SAS2015_PLX/AZD_Exp3,,,
EP2017_Pervanadate R#2 log2 ratio,0.4230014736461647,0.5260807093327587,0.6535103865924302
AS2011_Ratio H/L Normalized RNAi_2_1,,0.5505460172230889,0.665334107233611
